CommitId;RefactoringType;RefactoringDetail
f2c1632d23ba8e485e6e5f045a4f8dc74fec716f;Parameterize Variable;Parameterize Variable	newRegexp : String to regexp : String in method public RegexpSearcher(caseSensitive boolean, regexp String) in class org.apache.jmeter.gui.action.RegexpSearcher
2f5a9d6318b9f37a4b5d98da1be7c0532a0b0e35;Change Attribute Type;Change Attribute Type	CSS_URL_CACHE : Map<String,URLCollection> to CSS_URL_CACHE : LoadingCache<Triple<String,URL,Charset>,URLCollection> in class org.apache.jmeter.protocol.http.parser.CssParser
2f5a9d6318b9f37a4b5d98da1be7c0532a0b0e35;Move Attribute;Move Attribute	private IGNORE_UNRECOVERABLE_PARSING_ERROR : boolean from class org.apache.jmeter.protocol.http.parser.CssParser to private IGNORE_UNRECOVERABLE_PARSING_ERROR : boolean from class org.apache.jmeter.protocol.http.parser.CSSParseExceptionCallback
2f5a9d6318b9f37a4b5d98da1be7c0532a0b0e35;Move Attribute;Move Attribute	private IGNORE_ALL_CSS_ERRORS : boolean from class org.apache.jmeter.protocol.http.parser.CssParser to private IGNORE_ALL_CSS_ERRORS : boolean from class org.apache.jmeter.protocol.http.parser.CssParserCacheLoader
7ed4076d9d216053b0735a46e2e49d29719ffc32;Move Class;Move Class	org.apache.jmeter.protocol.jms.sampler.PlaceHolder moved to org.apache.jmeter.protocol.jms.sampler.MessageAdmin.PlaceHolder
eab6e9fce09ef89356bf9690041a80f0b61b751b;Extract Variable;Extract Variable	arguments : Arguments in method protected sendEntityData(entity HttpEntityEnclosingRequestBase) : String from class org.apache.jmeter.protocol.http.sampler.HTTPHC4Impl
a2e96f9f895508659d3f0f3ddaa910bfec097cb3;Extract Method;Extract Method	private hasReplacementOccured() : boolean extracted from public resolveReplacementSubTree(context JMeterTreeNode) : void in class org.apache.jmeter.control.ModuleController
ff162e882a0834ff649232ccdcb39de449cabff9;Extract Variable;Extract Variable	cssSettings : CSSReaderSettings in method public getEmbeddedResourceURLs(userAgent String, data byte[], baseUrl URL, encoding String) : Iterator<URL> from class org.apache.jmeter.protocol.http.parser.CssParser
2de00a3f5625207327f16081aac47d6fd8cfda82;Extract Method;Extract Method	private getJmeterTreeModel() : JMeterTreeModel extracted from private setAuthorization(authorization Authorization, target JMeterTreeNode) : void in class org.apache.jmeter.protocol.http.proxy.ProxyControl
2de00a3f5625207327f16081aac47d6fd8cfda82;Extract Method;Extract Method	private getJmeterTreeModel() : JMeterTreeModel extracted from private findFirstNodeOfType(type Class<?>) : JMeterTreeNode in class org.apache.jmeter.protocol.http.proxy.ProxyControl
2de00a3f5625207327f16081aac47d6fd8cfda82;Extract Method;Extract Method	private getJmeterTreeModel() : JMeterTreeModel extracted from private findApplicableElements(myTarget JMeterTreeNode, myClass Class<? extends TestElement>, ascending boolean) : Collection<?> in class org.apache.jmeter.protocol.http.proxy.ProxyControl
2de00a3f5625207327f16081aac47d6fd8cfda82;Extract Method;Extract Method	private getJmeterTreeModel() : JMeterTreeModel extracted from private placeSampler(sampler HTTPSamplerBase, testElements TestElement[], myTarget JMeterTreeNode) : void in class org.apache.jmeter.protocol.http.proxy.ProxyControl
2de00a3f5625207327f16081aac47d6fd8cfda82;Extract Method;Extract Method	private getJmeterTreeModel() : JMeterTreeModel extracted from private notifySampleListeners(event SampleEvent) : void in class org.apache.jmeter.protocol.http.proxy.ProxyControl
2de00a3f5625207327f16081aac47d6fd8cfda82;Extract Method;Extract Method	private getJmeterTreeModel() : JMeterTreeModel extracted from private notifyTestListenersOfStart() : void in class org.apache.jmeter.protocol.http.proxy.ProxyControl
2de00a3f5625207327f16081aac47d6fd8cfda82;Extract Method;Extract Method	private getJmeterTreeModel() : JMeterTreeModel extracted from private notifyTestListenersOfEnd() : void in class org.apache.jmeter.protocol.http.proxy.ProxyControl
3efb116cad7866933013d4873fae45cef62cc9f0;Extract Method;Extract Method	private getFileStats(testFile File) : FileStats extracted from private loadAndSave(testFile File, fileName String, checkSize boolean) : boolean in class org.apache.jmeter.save.TestSaveService
5476ae6e6728a808b3fd8fca39b73c5e129114cc;Rename Variable;Rename Variable	orig : FileStats to origStats : FileStats in method private loadAndSave(testFile File, fileName String, checkSize boolean) : boolean in class org.apache.jmeter.save.TestSaveService
5476ae6e6728a808b3fd8fca39b73c5e129114cc;Rename Variable;Rename Variable	output : FileStats to outputStats : FileStats in method private loadAndSave(testFile File, fileName String, checkSize boolean) : boolean in class org.apache.jmeter.save.TestSaveService
6f3e7d6560bc579629438294177eacaccb9f81e3;Change Return Type;Change Return Type	int[] to FileStats in method private computeFileStats(br BufferedReader) : FileStats in class org.apache.jmeter.save.TestSaveService
6f3e7d6560bc579629438294177eacaccb9f81e3;Rename Method;Rename Method	private readFile(br BufferedReader) : int[] renamed to private computeFileStats(br BufferedReader) : FileStats in class org.apache.jmeter.save.TestSaveService
64550384fc4c4f36a4d379dd059b81cb9684c40b;Rename Method;Rename Method	public doAction(e ActionEvent) : void renamed to public doActionAfterCheck(e ActionEvent) : void in class org.apache.jmeter.gui.action.ChangeLanguage
64550384fc4c4f36a4d379dd059b81cb9684c40b;Rename Method;Rename Method	public doAction(e ActionEvent) : void renamed to public doActionAfterCheck(e ActionEvent) : void in class org.apache.jmeter.gui.action.Close
64550384fc4c4f36a4d379dd059b81cb9684c40b;Rename Method;Rename Method	public doAction(e ActionEvent) : void renamed to public doActionAfterCheck(e ActionEvent) : void in class org.apache.jmeter.gui.action.ExitCommand
64550384fc4c4f36a4d379dd059b81cb9684c40b;Rename Method;Rename Method	public doAction(e ActionEvent) : void renamed to public doActionAfterCheck(e ActionEvent) : void in class org.apache.jmeter.gui.action.Load
64550384fc4c4f36a4d379dd059b81cb9684c40b;Rename Method;Rename Method	public doAction(e ActionEvent) : void renamed to public doActionAfterCheck(e ActionEvent) : void in class org.apache.jmeter.gui.action.LoadRecentProject
64550384fc4c4f36a4d379dd059b81cb9684c40b;Rename Method;Rename Method	public doAction(e ActionEvent) : void renamed to public doActionAfterCheck(e ActionEvent) : void in class org.apache.jmeter.gui.action.RevertProject
64550384fc4c4f36a4d379dd059b81cb9684c40b;Rename Method;Rename Method	public doAction(e ActionEvent) : void renamed to public doActionAfterCheck(e ActionEvent) : void in class org.apache.jmeter.gui.action.TemplatesCommand
64550384fc4c4f36a4d379dd059b81cb9684c40b;Extract Superclass;Extract Superclass	org.apache.jmeter.gui.action.AbstractActionWithNoRunningTest from classes [org.apache.jmeter.gui.action.ChangeLanguage, org.apache.jmeter.gui.action.Close, org.apache.jmeter.gui.action.ExitCommand, org.apache.jmeter.gui.action.Load, org.apache.jmeter.gui.action.RevertProject, org.apache.jmeter.gui.action.TemplatesCommand]
3c1f097d2bb9ac78cba44fb7eb7931daaec7ecd8;Change Return Type;Change Return Type	int to long in method public getCount() : long in class org.apache.jmeter.protocol.smtp.sampler.tools.CounterOutputStream
3c1f097d2bb9ac78cba44fb7eb7931daaec7ecd8;Change Attribute Type;Change Attribute Type	count : int to count : long in class org.apache.jmeter.protocol.smtp.sampler.tools.CounterOutputStream
d89cd0ebff3bdf6370be79629c217e33e61332ee;Extract Method;Extract Method	private getRatePerSecond(value long) : double extracted from public getRate() : double in class org.apache.jmeter.util.Calculator
d89cd0ebff3bdf6370be79629c217e33e61332ee;Extract Method;Extract Method	private getRatePerSecond(value long) : double extracted from public getBytesPerSecond() : double in class org.apache.jmeter.util.Calculator
d89cd0ebff3bdf6370be79629c217e33e61332ee;Extract Method;Extract Method	private getRatePerSecond(value long) : double extracted from public getBytesPerSecond() : double in class org.apache.jmeter.visualizers.SamplingStatCalculator
5c89ba7344ac605098aa2a48befa198d5727d5a6;Change Return Type;Change Return Type	int to long in method public getReceivedBytes() : long in class org.apache.jmeter.report.core.Sample
5c89ba7344ac605098aa2a48befa198d5727d5a6;Change Attribute Type;Change Attribute Type	bytes : int to bytes : long in class org.apache.jmeter.samplers.SampleResult
5c89ba7344ac605098aa2a48befa198d5727d5a6;Change Attribute Type;Change Attribute Type	bodySize : int to bodySize : long in class org.apache.jmeter.samplers.SampleResult
5c89ba7344ac605098aa2a48befa198d5727d5a6;Change Parameter Type;Change Parameter Type	bodySize : int to bodySize : long in method public setBodySize(bodySize long) : void in class org.apache.jmeter.samplers.SampleResult
5c89ba7344ac605098aa2a48befa198d5727d5a6;Extract Method;Extract Method	public setBytes(length long) : void extracted from public setBytes(length int) : void in class org.apache.jmeter.samplers.SampleResult
5c89ba7344ac605098aa2a48befa198d5727d5a6;Extract Method;Extract Method	public getBytesAsLong() : long extracted from public getBytes() : int in class org.apache.jmeter.samplers.SampleResult
5c89ba7344ac605098aa2a48befa198d5727d5a6;Change Variable Type;Change Variable Type	tmpSum : int to tmpSum : long in method public getBytesAsLong() : long in class org.apache.jmeter.samplers.SampleResult
5c89ba7344ac605098aa2a48befa198d5727d5a6;Extract Method;Extract Method	public getBodySizeAsLong() : long extracted from public getBodySize() : int in class org.apache.jmeter.samplers.SampleResult
5c89ba7344ac605098aa2a48befa198d5727d5a6;Extract Method;Extract Method	protected readResponse(res SampleResult, instream InputStream, responseContentLength long) : byte[] extracted from protected readResponse(res SampleResult, instream InputStream, responseContentLength int) : byte[] in class org.apache.jmeter.protocol.http.sampler.HTTPAbstractImpl
5c89ba7344ac605098aa2a48befa198d5727d5a6;Change Variable Type;Change Variable Type	contentLength : int to contentLength : long in method protected readResponse(conn HttpURLConnection, res SampleResult) : byte[] in class org.apache.jmeter.protocol.http.sampler.HTTPJavaImpl
5c89ba7344ac605098aa2a48befa198d5727d5a6;Change Parameter Type;Change Parameter Type	length : int to length : long in method public readResponse(sampleResult SampleResult, in InputStream, length long) : byte[] in class org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase
5c89ba7344ac605098aa2a48befa198d5727d5a6;Rename Variable;Rename Variable	bytesRead : int to bytesReadInBuffer : int in method public readResponse(sampleResult SampleResult, in InputStream, length long) : byte[] in class org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase
5c89ba7344ac605098aa2a48befa198d5727d5a6;Change Variable Type;Change Variable Type	totalBytes : int to totalBytes : long in method public readResponse(sampleResult SampleResult, in InputStream, length long) : byte[] in class org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase
803eb7ec11b8bee9a521e69ad530ce7931327265;Change Return Type;Change Return Type	int to long in method public getSentBytes() : long in class org.apache.jmeter.report.core.Sample
8eca45e06e6e128180853063ee9f697d2212b89c;Rename Variable;Rename Variable	box : Box to topBox : Box in method private init() : void in class org.apache.jmeter.assertions.gui.XPathAssertionGui
fadc2a446c9fe3ac95d9c02ccbbd8ef4385fb2a6;Rename Method;Rename Method	public getSatifiedThreshold() : long renamed to public getSatisfiedThreshold() : long in class org.apache.jmeter.report.processor.graph.impl.SyntheticResponseTimeDistributionGraphConsumer
fadc2a446c9fe3ac95d9c02ccbbd8ef4385fb2a6;Rename Parameter;Rename Parameter	satifiedThreshold : long to satisfiedThreshold : long in method public setSatisfiedThreshold(satisfiedThreshold long) : void in class org.apache.jmeter.report.processor.graph.impl.SyntheticResponseTimeDistributionGraphConsumer
fadc2a446c9fe3ac95d9c02ccbbd8ef4385fb2a6;Rename Method;Rename Method	public setSatifiedThreshold(satifiedThreshold long) : void renamed to public setSatisfiedThreshold(satisfiedThreshold long) : void in class org.apache.jmeter.report.processor.graph.impl.SyntheticResponseTimeDistributionGraphConsumer
fadc2a446c9fe3ac95d9c02ccbbd8ef4385fb2a6;Rename Attribute;Rename Attribute	satifiedThreshold : long to satisfiedThreshold : long in class org.apache.jmeter.report.processor.graph.impl.SyntheticResponseTimeDistributionGraphConsumer
d4864597525945305f26d02656ca90e0d822e2e4;Rename Class;Rename Class	org.apache.jmeter.visualizers.RenderAsHTMLFormated renamed to org.apache.jmeter.visualizers.RenderAsHTMLFormatted
d4864597525945305f26d02656ca90e0d822e2e4;Rename Method;Rename Method	private showHTMLFormatedResponse(response String) : void renamed to private showHTMLFormattedResponse(response String) : void in class org.apache.jmeter.visualizers.RenderAsHTMLFormatted
9cd173550850bb9627cfd10dc4e8701f405f09cb;Extract Method;Extract Method	private getScriptLanguageWithDefault() : String extracted from protected getScriptEngine() : ScriptEngine in class org.apache.jmeter.util.JSR223TestElement
647a1bebd4594c180564296b86f521bf27ebf3e1;Extract Method;Extract Method	private putIntoVar(jmvars JMeterVariables, name String, resultSet ResultSet) : void extracted from private resultSetsToString(pstmt PreparedStatement, result boolean, out int[]) : String in class org.apache.jmeter.protocol.jdbc.AbstractJDBCTestElement
8a89b7c81ec483a431536ba343722c232027f738;Change Attribute Type;Change Attribute Type	TAB : String to TAB : char in class org.apache.jmeter.protocol.http.control.Cookie
38c8c166f0a15e45fbc714668f69f32440ed9dea;Extract Variable;Extract Variable	delay : long in method private delay(timers List<Timer>) : void from class org.apache.jmeter.threads.JMeterThread
1558dde8d2ca34de9926f8b32c462905ed8c44ac;Rename Variable;Rename Variable	nextRequstTime : long to nextRequestTime : long in method private calculateSharedDelay(info ThroughputInfo, milliSecPerRequest long) : long in class org.apache.jmeter.timers.ConstantThroughputTimer
c4222216eaeb34cfbd7af1d99a9cb4ffa9b8d842;Extract Method;Extract Method	public promptToOpenFile(exts String[], existingFileName String, onlyDirectories boolean) : JFileChooser extracted from public promptToOpenFile(exts String[], existingFileName String) : JFileChooser in class org.apache.jmeter.gui.util.FileDialoger
da7b86f7e87f7279a592ad7f661f42571880627d;Change Return Type;Change Return Type	String to URL in method private escapeIllegalURLCharacters(url URL) : URL in class org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase
da7b86f7e87f7279a592ad7f661f42571880627d;Change Parameter Type;Change Parameter Type	url : String to url : URL in method private escapeIllegalURLCharacters(url URL) : URL in class org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase
